Year,UID,State Name,District Name,Aspirational Final,Category name,Class,Gender,Amount of Scholarship
2023,203313,Bihar,gaya,Aspirational,SC,7,Boys,10000
2023,203314,Bihar,nawada,Aspirational,SC,7,Boys,10000
2023,203315,Chhattisgarh,KANKER,Aspirational,SC,7,Boys,10000
2023,203316,Chhattisgarh,RAJNANDGAON,Aspirational,SC,7,Boys,10000
2023,203317,Chhattisgarh,RAJNANDGAON,Aspirational,SC,7,Boys,10000
2023,203318,Chhattisgarh,Sukma,Aspirational,SC,7,Boys,10000
2023,203319,Chhattisgarh,korba,Aspirational,SC,7,Boys,10000
2023,203320,Jharkhand,BOKARO,Aspirational,SC,7,Boys,10000
2023,203321,Jharkhand,BOKARO,Aspirational,SC,7,Boys,10000
2023,203322,Jharkhand,BOKARO,Aspirational,SC,7,Boys,10000
2023,203323,Jharkhand,BOKARO,Aspirational,SC,7,Boys,10000
2023,203324,Jharkhand,GIRIDIH,Aspirational,SC,7,Boys,10000
2023,203325,Jharkhand,GODDA,Aspirational,SC,7,Boys,10000
2023,203326,Jharkhand,PALAMU,Aspirational,SC,7,Boys,10000
2023,203327,Jharkhand,PALAMU,Aspirational,SC,7,Boys,10000
2023,203328,Jharkhand,PALAMU,Aspirational,SC,7,Boys,10000
2023,203329,Jharkhand,PALAMU,Aspirational,SC,7,Boys,10000
2023,203330,Jharkhand,PALAMU,Aspirational,SC,7,Boys,10000
2023,203331,Jharkhand,Pashchimi Singhbhum,Aspirational,SC,7,Boys,10000
2023,203332,Jharkhand,Purbi Singhbhum,Aspirational,SC,7,Boys,10000
2023,203333,Jharkhand,RANCHI,Aspirational,SC,7,Boys,10000
2023,203334,Jharkhand,RANCHI,Aspirational,SC,7,Boys,10000
2023,203335,Jharkhand,chatra,Aspirational,SC,7,Boys,10000
2023,203336,Karnataka,YADGIR,Aspirational,SC,7,Boys,10000
2023,203337,Karnataka,YADGIR,Aspirational,SC,7,Boys,10000
2023,203338,Karnataka,YADGIR,Aspirational,SC,7,Boys,10000
2023,203339,Karnataka,YADGIR,Aspirational,SC,7,Boys,10000
2023,203340,Kerala,WAYANAD,Aspirational,SC,7,Boys,10000
2023,203341,Madhya Pradesh,SINGRAULI,Aspirational,SC,7,Boys,10000
2023,203342,Odisha,Dhenkanal,Aspirational,SC,7,Boys,10000
2023,203343,Odisha,Dhenkanal,Aspirational,SC,7,Boys,10000
2023,203344,Odisha,Gajapati,Aspirational,SC,7,Boys,10000
2023,203345,Odisha,Kalahandi,Aspirational,SC,7,Boys,10000
2023,203346,Odisha,Nabarangpur,Aspirational,SC,7,Boys,10000
2023,203347,Odisha,Nabarangpur,Aspirational,SC,7,Boys,10000
2023,203348,Rajasthan,Dholpur,Aspirational,SC,7,Boys,10000
2023,203349,Rajasthan,Dholpur,Aspirational,SC,7,Boys,10000
2023,203350,Tamil Nadu,Virudhunagar,Aspirational,SC,7,Boys,10000
2023,203351,Telangana,Bhadradri-Kothagudem,Aspirational,SC,7,Boys,10000
2023,203352,Uttarakhand,Udham Singh Nagar,Aspirational,SC,7,Boys,10000
2023,203353,Uttarakhand,Udham Singh Nagar,Aspirational,SC,7,Boys,10000
2023,203354,Uttarakhand,Udham Singh Nagar,Aspirational,SC,7,Boys,10000
2023,203355,Andhra Pradesh,VIZIANAGARAM,Aspirational,SC,8,Boys,10000
2023,203356,Andhra Pradesh,VIZIANAGARAM,Aspirational,SC,8,Boys,10000
2023,203357,Andhra Pradesh,VIZIANAGARAM,Aspirational,SC,8,Boys,10000
2023,203358,Andhra Pradesh,Visakhapatnam,Aspirational,SC,8,Boys,10000
2023,203359,Andhra Pradesh,Y.S.R.,Aspirational,SC,8,Boys,10000
2023,203360,Andhra Pradesh,Y.S.R.,Aspirational,SC,8,Boys,10000
2023,203361,Andhra Pradesh,Y.S.R.,Aspirational,SC,8,Boys,10000
2023,203362,Andhra Pradesh,Y.S.R.,Aspirational,SC,8,Boys,10000
2023,203363,Andhra Pradesh,Y.S.R.,Aspirational,SC,8,Boys,10000
2023,203364,Andhra Pradesh,Y.S.R.,Aspirational,SC,8,Boys,10000
2023,203365,Andhra Pradesh,Y.S.R.,Aspirational,SC,8,Boys,10000
2023,203366,Bihar,AURANGABAD(1),Aspirational,SC,8,Boys,10000
2023,203367,Bihar,AURANGABAD(1),Aspirational,SC,8,Boys,10000
2023,203368,Bihar,AURANGABAD(1),Aspirational,SC,8,Boys,10000
2023,203369,Bihar,AURANGABAD(1),Aspirational,SC,8,Boys,10000
2023,203370,Bihar,AURANGABAD(1),Aspirational,SC,8,Boys,10000
2023,203371,Bihar,AURANGABAD(1),Aspirational,SC,8,Boys,10000
2023,203372,Bihar,AURANGABAD(1),Aspirational,SC,8,Boys,10000
2023,203373,Bihar,AURANGABAD(1),Aspirational,SC,8,Boys,10000
2023,203374,Bihar,AURANGABAD(1),Aspirational,SC,8,Boys,10000
2023,203375,Bihar,BEGUSARAI,Aspirational,SC,8,Boys,10000
2023,203376,Bihar,BEGUSARAI,Aspirational,SC,8,Boys,10000
2023,203377,Bihar,BEGUSARAI,Aspirational,SC,8,Boys,10000
2023,203378,Bihar,Begusarai,Aspirational,SC,8,Boys,10000
2023,203379,Bihar,GAYA,Aspirational,SC,8,Boys,10000
2023,203380,Bihar,GAYA,Aspirational,SC,8,Boys,10000
2023,203381,Bihar,GAYA,Aspirational,SC,8,Boys,10000
2023,203382,Bihar,GAYA,Aspirational,SC,8,Boys,10000
2023,203383,Bihar,GAYA,Aspirational,SC,8,Boys,10000
2023,203384,Bihar,GAYA,Aspirational,SC,8,Boys,10000
2023,203385,Bihar,GAYA,Aspirational,SC,8,Boys,10000
2023,203386,Bihar,Gaya,Aspirational,SC,8,Boys,10000
2023,203387,Bihar,Gaya,Aspirational,SC,8,Boys,10000
2023,203388,Bihar,Gaya,Aspirational,SC,8,Boys,10000
2023,203389,Bihar,Gaya,Aspirational,SC,8,Boys,10000
2023,203390,Bihar,KATIHAR,Aspirational,SC,8,Boys,10000
2023,203391,Bihar,KATIHAR,Aspirational,SC,8,Boys,10000
2023,203392,Bihar,NAWADA,Aspirational,SC,8,Boys,10000
2023,203393,Bihar,PURNIA,Aspirational,SC,8,Boys,10000
2023,203394,Bihar,PURNIA,Aspirational,SC,8,Boys,10000
2023,203395,Bihar,PURNIA,Aspirational,SC,8,Boys,10000
2023,203396,Bihar,PURNIA,Aspirational,SC,8,Boys,10000
2023,203397,Bihar,banka,Aspirational,SC,8,Boys,10000
2023,203398,Bihar,gaya,Aspirational,SC,8,Boys,10000
2023,203399,Bihar,sitamarhi,Aspirational,SC,8,Boys,10000
2023,203400,Chhattisgarh,Korba,Aspirational,SC,8,Boys,10000
2023,203401,Chhattisgarh,MAHASAMUND,Aspirational,SC,8,Boys,10000
2023,203402,Chhattisgarh,RAJNANDGAON,Aspirational,SC,8,Boys,10000
2023,203403,Chhattisgarh,korba,Aspirational,SC,8,Boys,10000
2023,203404,Chhattisgarh,korba,Aspirational,SC,8,Boys,10000
2023,203405,Jharkhand,BOKARO,Aspirational,SC,8,Boys,10000
2023,203406,Jharkhand,BOKARO,Aspirational,SC,8,Boys,10000
2023,203407,Jharkhand,BOKARO,Aspirational,SC,8,Boys,10000
2023,203408,Jharkhand,BOKARO,Aspirational,SC,8,Boys,10000
2023,203409,Jharkhand,Chatra,Aspirational,SC,8,Boys,10000
2023,203410,Jharkhand,GIRIDIH,Aspirational,SC,8,Boys,10000
2023,203411,Jharkhand,GIRIDIH,Aspirational,SC,8,Boys,10000
2023,203412,Jharkhand,GIRIDIH,Aspirational,SC,8,Boys,10000
2023,203413,Jharkhand,GIRIDIH,Aspirational,SC,8,Boys,10000
2023,203414,Jharkhand,GIRIDIH,Aspirational,SC,8,Boys,10000
2023,203415,Jharkhand,GODDA,Aspirational,SC,8,Boys,10000
2023,203416,Jharkhand,HAZARIBAGH,Aspirational,SC,8,Boys,10000
2023,203417,Jharkhand,HAZARIBAGH,Aspirational,SC,8,Boys,10000
2023,203418,Jharkhand,HAZARIBAGH,Aspirational,SC,8,Boys,10000
2023,203419,Jharkhand,HAZARIBAGH,Aspirational,SC,8,Boys,10000
2023,203420,Jharkhand,KHUNTI,Aspirational,SC,8,Boys,10000
2023,203421,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203422,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203423,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203424,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203425,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203426,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203427,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203428,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203429,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203430,Jharkhand,PALAMU,Aspirational,SC,8,Boys,10000
2023,203431,Jharkhand,Pashchimi Singhbhum,Aspirational,SC,8,Boys,10000
2023,203432,Jharkhand,RANCHI,Aspirational,SC,8,Boys,10000
2023,203433,Jharkhand,RANCHI,Aspirational,SC,8,Boys,10000
2023,203434,Jharkhand,RANCHI,Aspirational,SC,8,Boys,10000
2023,203435,Karnataka,RAICHUR,Aspirational,SC,8,Boys,10000
2023,203436,Karnataka,RAICHUR,Aspirational,SC,8,Boys,10000
2023,203437,Karnataka,RAICHUR,Aspirational,SC,8,Boys,10000
2023,203438,Karnataka,RAICHUR,Aspirational,SC,8,Boys,10000
2023,203439,Karnataka,YADGIR,Aspirational,SC,8,Boys,10000
2023,203440,Karnataka,YADGIR,Aspirational,SC,8,Boys,10000
2023,203441,Madhya Pradesh,CHHATARPUR,Aspirational,SC,8,Boys,10000
2023,203442,Madhya Pradesh,Chhatarpur,Aspirational,SC,8,Boys,10000
2023,203443,Madhya Pradesh,RAJGARH,Aspirational,SC,8,Boys,10000
2023,203444,Madhya Pradesh,SINGRAULI,Aspirational,SC,8,Boys,10000
2023,203445,Madhya Pradesh,damoh,Aspirational,SC,8,Boys,10000
2023,203446,Maharashtra,GADCHIROLI,Aspirational,SC,8,Boys,10000
2023,203447,Maharashtra,OSMANABAD,Aspirational,SC,8,Boys,10000
2023,203448,Maharashtra,Washim,Aspirational,SC,8,Boys,10000
2023,203449,Maharashtra,Washim,Aspirational,SC,8,Boys,10000
2023,203450,Odisha,Balangir,Aspirational,SC,8,Boys,10000
2023,203451,Odisha,Balangir,Aspirational,SC,8,Boys,10000
2023,203452,Odisha,Balangir,Aspirational,SC,8,Boys,10000
2023,203453,Odisha,Balangir,Aspirational,SC,8,Boys,10000
2023,203454,Odisha,Dhenkanal,Aspirational,SC,8,Boys,10000
2023,203455,Odisha,Dhenkanal,Aspirational,SC,8,Boys,10000
2023,203456,Odisha,Gajapati,Aspirational,SC,8,Boys,10000
2023,203457,Odisha,Kalahandi,Aspirational,SC,8,Boys,10000
2023,203458,Odisha,Kalahandi,Aspirational,SC,8,Boys,10000
2023,203459,Odisha,Kandhamal,Aspirational,SC,8,Boys,10000
2023,203460,Odisha,Kandhamal,Aspirational,SC,8,Boys,10000
2023,203461,Odisha,Kandhamal,Aspirational,SC,8,Boys,10000
2023,203462,Odisha,Koraput,Aspirational,SC,8,Boys,10000
2023,203463,Odisha,Malkangiri,Aspirational,SC,8,Boys,10000
2023,203464,Odisha,Malkangiri,Aspirational,SC,8,Boys,10000
2023,203465,Odisha,Nabarangpur,Aspirational,SC,8,Boys,10000
2023,203466,Odisha,Nabarangpur,Aspirational,SC,8,Boys,10000
2023,203467,Odisha,Nabarangpur,Aspirational,SC,8,Boys,10000
2023,203468,Rajasthan,Baran,Aspirational,SC,8,Boys,10000
2023,203469,Rajasthan,Dholpur,Aspirational,SC,8,Boys,10000
2023,203470,Telangana,Bhadradri-Kothagudem,Aspirational,SC,8,Boys,10000
2023,203471,Uttar Pradesh,Chitrakoot,Aspirational,SC,8,Boys,10000
2023,203472,Uttarakhand,Udham Singh Nagar,Aspirational,SC,8,Boys,10000
2023,203473,Uttarakhand,Udham Singh Nagar,Aspirational,SC,8,Boys,10000
2023,203474,Uttarakhand,Udham Singh Nagar,Aspirational,SC,8,Boys,10000
2023,203475,Uttarakhand,Udham Singh Nagar,Aspirational,SC,8,Boys,10000
2023,203476,Uttarakhand,Udham Singh Nagar,Aspirational,SC,8,Boys,10000
2023,203477,Punjab,Amritsar,Non-Aspirational,SC,10,Boys,10000
2023,203478,Punjab,Fazilka,Non-Aspirational,SC,10,Boys,10000
2023,203479,Punjab,Gurdaspur,Non-Aspirational,SC,10,Boys,10000
2023,203480,Punjab,Jalandhar,Non-Aspirational,SC,10,Boys,10000
2023,203481,Punjab,Jalandhar,Non-Aspirational,SC,10,Boys,10000
2023,203482,Punjab,Jalandhar,Non-Aspirational,SC,10,Boys,10000
2023,203483,Punjab,Ludhiana,Non-Aspirational,SC,10,Boys,10000
2023,203484,Punjab,Ludhiana,Non-Aspirational,SC,10,Boys,10000
2023,203485,Punjab,Ludhiana,Non-Aspirational,SC,10,Boys,10000
2023,203486,Rajasthan,Ajmer,Non-Aspirational,SC,10,Boys,10000
2023,203487,Rajasthan,Alwar,Non-Aspirational,SC,10,Boys,10000
2023,203488,Rajasthan,Alwar,Non-Aspirational,SC,10,Boys,10000
2023,203489,Rajasthan,Alwar,Non-Aspirational,SC,10,Boys,10000
2023,203490,Rajasthan,Alwar,Non-Aspirational,SC,10,Boys,10000
2023,203491,Rajasthan,Alwar,Non-Aspirational,SC,10,Boys,10000
2023,203492,Rajasthan,Bikaner,Non-Aspirational,SC,10,Boys,10000
2023,203493,Rajasthan,Bikaner,Non-Aspirational,SC,10,Boys,10000
2023,203494,Rajasthan,Bikaner,Non-Aspirational,SC,10,Boys,10000
2023,203495,Rajasthan,Bikaner,Non-Aspirational,SC,10,Boys,10000
2023,203496,Rajasthan,Bundi,Non-Aspirational,SC,10,Boys,10000
2023,203497,Rajasthan,Bundi,Non-Aspirational,SC,10,Boys,10000
2023,203498,Rajasthan,Chittorgarh,Non-Aspirational,SC,10,Boys,10000
2023,203499,Rajasthan,Chittorgarh,Non-Aspirational,SC,10,Boys,10000
2023,203500,Rajasthan,Chittorgarh,Non-Aspirational,SC,10,Boys,10000
2023,203501,Rajasthan,Chittorgarh,Non-Aspirational,SC,10,Boys,10000
2023,203502,Rajasthan,Chittorgarh,Non-Aspirational,SC,10,Boys,10000
2023,203503,Rajasthan,Chittorgarh,Non-Aspirational,SC,10,Boys,10000
2023,203504,Rajasthan,Dausa,Non-Aspirational,SC,10,Boys,10000
2023,203505,Rajasthan,Dausa,Non-Aspirational,SC,10,Boys,10000
2023,203506,Rajasthan,Dausa,Non-Aspirational,SC,10,Boys,10000
2023,203507,Rajasthan,Dausa,Non-Aspirational,SC,10,Boys,10000
2023,203508,Rajasthan,GANGANAGAR,Non-Aspirational,SC,10,Boys,10000
2023,203509,Rajasthan,GANGANAGAR,Non-Aspirational,SC,10,Boys,10000
2023,203510,Rajasthan,GANGANAGAR,Non-Aspirational,SC,10,Boys,10000
2023,203511,Rajasthan,GANGANAGAR,Non-Aspirational,SC,10,Boys,10000
2023,203512,Rajasthan,GANGANAGAR,Non-Aspirational,SC,10,Boys,10000
2023,203513,Rajasthan,GANGANAGAR,Non-Aspirational,SC,10,Boys,10000
2023,203514,Rajasthan,GANGANAGAR,Non-Aspirational,SC,10,Boys,10000
2023,203515,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203516,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203517,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203518,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203519,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203520,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203521,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203522,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203523,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203524,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203525,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203526,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203527,Rajasthan,Jaipur,Non-Aspirational,SC,10,Boys,10000
2023,203528,Rajasthan,Jhunjhunu,Non-Aspirational,SC,10,Boys,10000
2023,203529,Rajasthan,Jhunjhunu,Non-Aspirational,SC,10,Boys,10000
2023,203530,Rajasthan,Jhunjhunu,Non-Aspirational,SC,10,Boys,10000
2023,203531,Rajasthan,Jhunjhunu,Non-Aspirational,SC,10,Boys,10000
2023,203532,Rajasthan,Jhunjhunu,Non-Aspirational,SC,10,Boys,10000
2023,203533,Rajasthan,Jhunjhunu,Non-Aspirational,SC,10,Boys,10000
2023,203534,Rajasthan,Jhunjhunu,Non-Aspirational,SC,10,Boys,10000
2023,203535,Rajasthan,Jhunjhunu,Non-Aspirational,SC,10,Boys,10000
2023,203536,Rajasthan,Jodhpur,Non-Aspirational,SC,10,Boys,10000
2023,203537,Rajasthan,Jodhpur,Non-Aspirational,SC,10,Boys,10000
2023,203538,Rajasthan,Jodhpur,Non-Aspirational,SC,10,Boys,10000
2023,203539,Rajasthan,Jodhpur,Non-Aspirational,SC,10,Boys,10000
2023,203540,Rajasthan,Jodhpur,Non-Aspirational,SC,10,Boys,10000
2023,203541,Rajasthan,Jodhpur,Non-Aspirational,SC,10,Boys,10000
2023,203542,Rajasthan,Kota,Non-Aspirational,SC,10,Boys,10000
2023,203543,Rajasthan,Kota,Non-Aspirational,SC,10,Boys,10000
2023,203544,Rajasthan,Kota,Non-Aspirational,SC,10,Boys,10000
2023,203545,Rajasthan,Pratapgarh(1),Non-Aspirational,SC,10,Boys,10000
2023,203546,Rajasthan,Rajsamand,Non-Aspirational,SC,10,Boys,10000
2023,203547,Rajasthan,Rajsamand,Non-Aspirational,SC,10,Boys,10000
2023,203548,Rajasthan,Sawai Madhopur,Non-Aspirational,SC,10,Boys,10000
2023,203549,Rajasthan,Sikar,Non-Aspirational,SC,10,Boys,10000
2023,203550,Rajasthan,Sikar,Non-Aspirational,SC,10,Boys,10000
2023,203551,Rajasthan,Sikar,Non-Aspirational,SC,10,Boys,10000
2023,203552,Rajasthan,Sikar,Non-Aspirational,SC,10,Boys,10000
2023,203553,Rajasthan,Sikar,Non-Aspirational,SC,10,Boys,10000
2023,203554,Rajasthan,Sikar,Non-Aspirational,SC,10,Boys,10000
2023,203555,Rajasthan,Sikar,Non-Aspirational,SC,10,Boys,10000
2023,203556,Rajasthan,Tonk,Non-Aspirational,SC,10,Boys,10000
2023,203557,Rajasthan,Tonk,Non-Aspirational,SC,10,Boys,10000
2023,203558,Rajasthan,Tonk,Non-Aspirational,SC,10,Boys,10000
2023,203559,Tamil Nadu,Dindigul,Non-Aspirational,SC,10,Boys,10000
2023,203560,Odisha,Sambalpur,Non-Aspirational,ST,6,Boys,10000
2023,203561,Rajasthan,Bundi,Non-Aspirational,ST,6,Boys,10000
2023,203562,Rajasthan,Chittorgarh,Non-Aspirational,ST,6,Boys,10000
2023,203563,Rajasthan,Chittorgarh,Non-Aspirational,ST,6,Boys,10000
2023,203564,Rajasthan,Jaipur,Non-Aspirational,ST,6,Boys,10000
2023,203565,Rajasthan,Jaipur,Non-Aspirational,ST,6,Boys,10000
2023,203566,Rajasthan,Jaipur,Non-Aspirational,ST,6,Boys,10000
2023,203567,Rajasthan,Jaipur,Non-Aspirational,ST,6,Boys,10000
2023,203568,Rajasthan,Jaipur,Non-Aspirational,ST,6,Boys,10000
2023,203569,Rajasthan,Jaipur,Non-Aspirational,ST,6,Boys,10000
2023,203570,Rajasthan,Kota,Non-Aspirational,ST,6,Boys,10000
2023,203571,Rajasthan,Sawai Madhopur,Non-Aspirational,ST,6,Boys,10000
2023,203572,Odisha,Sambalpur,Non-Aspirational,ST,7,Boys,10000
2023,203573,Rajasthan,Alwar,Non-Aspirational,ST,7,Boys,10000
2023,203574,Rajasthan,Alwar,Non-Aspirational,ST,7,Boys,10000
2023,203575,Rajasthan,Banswara,Non-Aspirational,ST,7,Boys,10000
2023,203576,Rajasthan,Bundi,Non-Aspirational,ST,7,Boys,10000
2023,203577,Rajasthan,Chittorgarh,Non-Aspirational,ST,7,Boys,10000
2023,203578,Rajasthan,Chittorgarh,Non-Aspirational,ST,7,Boys,10000
2023,203579,Rajasthan,Dausa,Non-Aspirational,ST,7,Boys,10000
2023,203580,Rajasthan,Jaipur,Non-Aspirational,ST,7,Boys,10000
2023,203581,Rajasthan,Jaipur,Non-Aspirational,ST,7,Boys,10000
2023,203582,Rajasthan,Jaipur,Non-Aspirational,ST,7,Boys,10000
2023,203583,Rajasthan,Jaipur,Non-Aspirational,ST,7,Boys,10000
2023,203584,Rajasthan,Jaipur,Non-Aspirational,ST,7,Boys,10000
2023,203585,Rajasthan,Kota,Non-Aspirational,ST,7,Boys,10000
2023,203586,Rajasthan,Kota,Non-Aspirational,ST,7,Boys,10000
2023,203587,Rajasthan,Sawai Madhopur,Non-Aspirational,ST,7,Boys,10000
2023,203588,Rajasthan,Sawai Madhopur,Non-Aspirational,ST,7,Boys,10000
2023,203589,Rajasthan,Sawai Madhopur,Non-Aspirational,ST,7,Boys,10000
2023,203590,Odisha,Jharsuguda,Non-Aspirational,ST,8,Boys,10000
2023,203591,Odisha,Sambalpur,Non-Aspirational,ST,8,Boys,10000
2023,203592,Rajasthan,Alwar,Non-Aspirational,ST,8,Boys,10000
2023,203593,Rajasthan,Alwar,Non-Aspirational,ST,8,Boys,10000
2023,203594,Rajasthan,Alwar,Non-Aspirational,ST,8,Boys,10000
2023,203595,Rajasthan,Banswara,Non-Aspirational,ST,8,Boys,10000
2023,203596,Rajasthan,Banswara,Non-Aspirational,ST,8,Boys,10000
2023,203597,Rajasthan,Banswara,Non-Aspirational,ST,8,Boys,10000
2023,203598,Rajasthan,Banswara,Non-Aspirational,ST,8,Boys,10000
2023,203599,Rajasthan,Banswara,Non-Aspirational,ST,8,Boys,10000
2023,203600,Rajasthan,Banswara,Non-Aspirational,ST,8,Boys,10000
2023,203601,Rajasthan,Bundi,Non-Aspirational,ST,8,Boys,10000
2023,203602,Rajasthan,Bundi,Non-Aspirational,ST,8,Boys,10000
2023,203603,Rajasthan,Chittorgarh,Non-Aspirational,ST,8,Boys,10000
2023,203604,Rajasthan,Chittorgarh,Non-Aspirational,ST,8,Boys,10000
2023,203605,Rajasthan,Chittorgarh,Non-Aspirational,ST,8,Boys,10000
2023,203606,Rajasthan,Chittorgarh,Non-Aspirational,ST,8,Boys,10000
2023,203607,Rajasthan,Chittorgarh,Non-Aspirational,ST,8,Boys,10000
2023,203608,Rajasthan,Chittorgarh,Non-Aspirational,ST,8,Boys,10000
2023,203609,Rajasthan,Chittorgarh,Non-Aspirational,ST,8,Boys,10000
2023,203610,Rajasthan,Chittorgarh,Non-Aspirational,ST,8,Boys,10000
2023,203611,Rajasthan,Dausa,Non-Aspirational,ST,8,Boys,10000
2023,203612,Rajasthan,Dausa,Non-Aspirational,ST,8,Boys,10000
2023,203613,Rajasthan,Dausa,Non-Aspirational,ST,8,Boys,10000
2023,203614,Rajasthan,Dausa,Non-Aspirational,ST,8,Boys,10000
2023,203615,Rajasthan,Hanumangarh,Non-Aspirational,ST,8,Boys,10000
2023,203616,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203617,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203618,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203619,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203620,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203621,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203622,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203623,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203624,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203625,Rajasthan,Jaipur,Non-Aspirational,ST,8,Boys,10000
2023,203626,Rajasthan,Jhunjhunu,Non-Aspirational,ST,8,Boys,10000
2023,203627,Rajasthan,Jhunjhunu,Non-Aspirational,ST,8,Boys,10000
2023,203628,Rajasthan,Jodhpur,Non-Aspirational,ST,8,Boys,10000
2023,203629,Rajasthan,Kota,Non-Aspirational,ST,8,Boys,10000
2023,203630,Rajasthan,Kota,Non-Aspirational,ST,8,Boys,10000
2023,203631,Rajasthan,Kota,Non-Aspirational,ST,8,Boys,10000
2023,203632,Rajasthan,Pratapgarh(1),Non-Aspirational,ST,8,Boys,10000
2023,203633,Rajasthan,Pratapgarh(1),Non-Aspirational,ST,8,Boys,10000
2023,203634,Rajasthan,Pratapgarh(1),Non-Aspirational,ST,8,Boys,10000
2023,203635,Rajasthan,Pratapgarh(1),Non-Aspirational,ST,8,Boys,10000
2023,203636,Rajasthan,Pratapgarh(1),Non-Aspirational,ST,8,Boys,10000
2023,203637,Rajasthan,Rajsamand,Non-Aspirational,ST,8,Boys,10000
2023,203638,Rajasthan,Sawai Madhopur,Non-Aspirational,ST,8,Boys,10000
2023,203639,Rajasthan,Sawai Madhopur,Non-Aspirational,ST,8,Boys,10000
2023,203640,Rajasthan,Tonk,Non-Aspirational,ST,8,Boys,10000
2023,203641,Rajasthan,Tonk,Non-Aspirational,ST,8,Boys,10000
2023,203642,Sikkim,Gangtok,Non-Aspirational,ST,8,Boys,10000
2023,203643,Tamil Nadu,Pudukkottai,Non-Aspirational,ST,8,Boys,10000
2023,203644,Odisha,Jharsuguda,Non-Aspirational,ST,9,Boys,10000
2023,203645,Odisha,Sambalpur,Non-Aspirational,ST,9,Boys,10000
2023,203646,Odisha,Sambalpur,Non-Aspirational,ST,9,Boys,10000
2023,203647,Odisha,Sambalpur,Non-Aspirational,ST,9,Boys,10000
2023,203648,Odisha,Sambalpur,Non-Aspirational,ST,9,Boys,10000
2023,203649,Odisha,Sambalpur,Non-Aspirational,ST,9,Boys,10000
2023,203650,Punjab,Hoshiarpur,Non-Aspirational,ST,9,Boys,10000
2023,203651,Rajasthan,Banswara,Non-Aspirational,ST,9,Boys,10000
2023,203652,Rajasthan,Banswara,Non-Aspirational,ST,9,Boys,10000
2023,203653,Rajasthan,Banswara,Non-Aspirational,ST,9,Boys,10000
2023,203654,Rajasthan,Banswara,Non-Aspirational,ST,9,Boys,10000
2023,203655,Rajasthan,Banswara,Non-Aspirational,ST,9,Boys,10000
2023,203656,Rajasthan,Banswara,Non-Aspirational,ST,9,Boys,10000
2023,203657,Rajasthan,Dausa,Non-Aspirational,ST,9,Boys,10000
2023,203658,Rajasthan,Dausa,Non-Aspirational,ST,9,Boys,10000
2023,203659,Rajasthan,Dausa,Non-Aspirational,ST,9,Boys,10000
2023,203660,Rajasthan,Dausa,Non-Aspirational,ST,9,Boys,10000
2023,203661,Rajasthan,Dausa,Non-Aspirational,ST,9,Boys,10000
2023,203662,Rajasthan,Dausa,Non-Aspirational,ST,9,Boys,10000
2023,203663,Rajasthan,Jaipur,Non-Aspirational,ST,9,Boys,10000
2023,203664,Rajasthan,Jaipur,Non-Aspirational,ST,9,Boys,10000
2023,203665,Rajasthan,Jaipur,Non-Aspirational,ST,9,Boys,10000
2023,203666,Rajasthan,Jodhpur,Non-Aspirational,ST,9,Boys,10000
2023,203667,Rajasthan,Kota,Non-Aspirational,ST,9,Boys,10000
